"healthy","age","anylim","male","insured","deg_nd","deg_ged","deg_hs","deg_ba","deg_ma","deg_phd","deg_oth","married","selfemp","familysz","reg_ne","reg_mw","reg_so","reg_we","race_bl","race_ot","race_wht","agebar"
1,35,0,1,1,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,-5
1,61,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,21
1,44,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,4
1,27,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,-13
1,58,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,18
1,28,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-12
1,52,0,1,0,0,0,1,0,0,0,0,1,1,6,1,0,0,0,0,0,1,12
1,49,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,9
1,36,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,-4
0,58,1,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,18
1,40,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0
1,55,1,1,1,0,0,1,0,0,0,0,1,1,4,0,0,0,1,0,0,1,15
1,55,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,15
1,37,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-3
1,54,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,14
1,21,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,-19
1,56,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,1,16
1,30,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,-10
1,52,0,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,12
1,38,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,-2
1,36,0,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,1,0,0,-4
1,37,0,1,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-3
1,49,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,9
0,47,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,1,7
1,28,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,-12
1,53,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,13
1,34,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,-6
1,26,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,1,0,0,0,1,-14
1,55,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,15
1,50,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,10
1,29,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,-11
1,24,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-16
1,43,0,1,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,3
1,25,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,-15
1,39,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-1
1,52,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,12
1,32,0,0,1,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,-8
1,47,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,7
1,47,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,0,7
1,30,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,-10
0,35,0,0,1,0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,1,-5
1,29,0,1,1,0,0,1,0,0,0,0,1,0,6,0,0,0,1,0,0,1,-11
1,33,0,1,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,1,-7
1,39,0,1,1,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,1,-1
1,40,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,1,0,0,0,1,0
1,19,0,1,1,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,-21
1,45,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,5
1,53,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,13
1,45,0,0,1,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,0,1,5
1,44,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,4
0,28,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,-12
1,39,0,0,1,0,0,0,1,0,0,0,1,1,5,0,0,0,1,0,1,0,-1
1,39,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,1,-1
1,30,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,1,-10
1,52,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,12
1,50,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,10
1,30,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,-10
1,35,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,-5
1,44,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,4
1,38,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,-2
1,37,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,-3
1,20,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,-20
1,37,1,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,-3
1,31,0,0,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,1,-9
1,44,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,4
1,48,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,8
1,43,0,1,1,0,0,0,1,0,0,0,1,1,4,0,1,0,0,0,0,1,3
1,37,0,0,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-3
1,31,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-9
1,23,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,-17
1,55,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,15
1,41,0,1,1,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,1
1,47,0,1,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,7
0,48,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,8
1,41,0,0,1,0,0,0,0,1,0,0,1,1,6,0,0,0,1,0,1,0,1
1,60,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,20
1,35,0,1,0,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,-5
1,28,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,-12
1,61,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,21
1,31,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,-9
1,38,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,-2
1,23,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,-17
1,35,0,0,1,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,1,-5
1,45,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,5
0,53,1,1,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,1,13
1,35,1,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,-5
1,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5
1,26,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-14
1,30,1,1,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,-10
1,21,0,1,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,-19
1,52,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,12
1,52,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,12
1,27,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,-13
1,50,0,0,1,0,1,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,10
1,37,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0,1,0,0,-3
1,35,0,1,1,0,0,1,0,0,0,0,1,1,5,0,0,0,1,0,0,1,-5
1,40,0,1,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0
1,46,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,6
1,61,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,21
1,27,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,-13
1,31,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,-9
1,24,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,-16
1,50,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,10
1,18,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-22
1,35,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-5
1,27,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,-13
1,31,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,1,0,0,-9
1,28,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-12
1,48,0,1,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,1,8
1,27,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,-13
1,48,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,1,0,8
1,39,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-1
1,37,0,1,1,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,-3
1,34,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,-6
1,27,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-13
1,34,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,-6
1,39,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,-1
0,49,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,9
1,57,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,17
1,41,0,1,1,0,0,1,0,0,0,0,1,1,6,0,0,0,1,0,0,1,1
1,49,0,1,1,1,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,1,9
1,29,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-11
1,42,0,1,1,0,0,0,1,0,0,0,1,1,3,0,0,1,0,0,0,1,2
1,50,0,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,10
1,55,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,15
1,19,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,-21
1,21,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-19
1,23,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-17
1,58,0,1,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,18
1,57,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,1,17
1,26,0,1,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,-14
1,31,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,-9
1,28,1,1,1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-12
1,51,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,11
1,22,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-18
1,56,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,16
1,19,0,1,1,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,1,0,-21
1,35,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-5
1,21,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,1,-19
1,28,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,-12
1,51,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,1,11
1,41,0,0,1,0,0,1,0,0,0,0,1,0,5,0,1,0,0,0,0,1,1
1,61,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,21
0,29,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,-11
1,54,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,14
1,37,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-3
0,54,1,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,14
1,55,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,1,15
1,58,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,1,18
1,22,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,-18
1,40,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0
1,24,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,-16
1,21,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,-19
1,37,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,-3
1,28,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,1,-12
0,41,0,1,0,0,0,0,1,0,0,0,1,0,6,0,1,0,0,0,0,1,1
1,50,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,10
1,34,1,0,1,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,-6
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-16
1,44,0,1,1,1,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,1,4
1,42,0,1,1,0,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,1,2
1,52,0,1,1,0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,1,12
1,27,0,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-13
1,20,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-20
1,50,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,10
1,46,1,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,6
1,56,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,16
1,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-22
1,45,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,5
1,44,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,4
1,34,0,0,1,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,1,-6
1,53,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,13
1,34,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,-6
0,22,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,-18
0,60,0,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,20
1,36,0,1,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,-4
1,22,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,-18
1,29,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,-11
1,49,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9
1,62,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,22
1,53,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,13
1,44,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,4
1,28,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,-12
1,44,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,4
1,44,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,4
0,40,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0
1,42,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
1,43,0,1,1,0,0,1,0,0,0,0,1,0,6,0,0,0,1,0,0,1,3
1,27,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,-13
1,46,1,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,6
1,34,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-6
1,40,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0
1,59,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,19
1,52,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,12
1,59,0,1,1,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,1,19
1,20,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-20
0,35,0,1,1,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,-5
1,38,0,0,1,0,0,0,1,0,0,0,1,0,8,0,0,0,1,1,0,0,-2
1,39,1,1,1,0,1,0,0,0,0,0,1,1,3,0,0,1,0,0,1,0,-1
1,59,0,1,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,19
1,38,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0,-2
1,23,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,-17
1,43,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,1,3
1,24,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,1,-16
1,38,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,-2
1,52,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,12
1,45,0,0,1,0,0,0,0,0,1,0,1,0,4,0,1,0,0,1,0,0,5
0,27,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,1,0,0,-13
1,31,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-9
1,50,0,1,1,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,10
1,53,0,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,13
1,26,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-14
1,41,0,0,1,0,0,1,0,0,0,0,1,0,4,0,0,0,1,0,1,0,1
1,54,1,1,1,0,0,0,0,0,1,0,1,1,4,0,0,0,1,0,0,1,14
1,50,0,1,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,10
1,43,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,3
1,28,0,0,0,1,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,-12
1,58,0,1,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,1,0,0,18
1,37,0,0,1,0,0,0,0,1,0,0,1,0,7,0,0,1,0,0,0,1,-3
1,31,1,1,0,0,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,-9
1,38,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,1,-2
1,60,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,20
1,36,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,-4
1,41,0,1,0,1,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,1
1,30,1,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-10
1,42,0,1,1,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,1,2
0,18,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,-22
1,50,1,1,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,10
1,35,0,1,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0,1,-5
1,45,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,1,5
1,44,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,4
1,44,0,0,1,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,1,4
0,52,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12
1,42,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,2
1,38,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,-2
1,40,0,0,1,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,0
1,23,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,-17
1,43,0,1,1,0,0,1,0,0,0,0,1,0,5,1,0,0,0,1,0,0,3
1,38,0,1,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,-2
1,36,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,-4
1,54,0,1,1,0,0,0,1,0,0,0,1,1,4,0,0,0,1,1,0,0,14
1,39,0,1,1,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,1,-1
1,43,0,1,1,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0,0,1,3
1,22,0,1,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,-18
1,59,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,19
0,58,0,1,1,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,18
1,45,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,5
1,31,0,1,1,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,1,-9
1,43,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,1,1,0,0,3
1,40,0,0,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0
1,30,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,1,0,-10
0,50,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,10
1,43,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
1,23,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,-17
1,26,0,1,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,1,-14
1,37,0,0,1,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,1,-3
1,29,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,-11
1,57,0,1,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,1,17
1,22,0,0,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,-18
1,26,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,1,-14
1,44,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,4
1,50,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,10
1,31,0,1,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,1,-9
1,39,0,1,1,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,0,1,-1
1,32,0,0,1,0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,0,1,-8
1,51,0,0,1,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,1,11
1,33,0,1,1,0,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,1,-7
0,36,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-4
1,41,0,1,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,1
1,20,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-20
1,36,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,-4
1,35,0,1,1,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,-5
1,61,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,21
1,54,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,0,14
1,54,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,14
0,47,0,1,1,0,0,0,0,0,0,1,1,1,5,0,0,1,0,0,0,1,7
1,49,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,9
1,47,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,7
1,48,0,0,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,8
1,56,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,16
1,37,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,-3
1,49,0,1,1,0,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,9
1,40,0,1,0,1,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,0
1,62,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,22
1,53,0,1,1,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,0,1,13
0,57,1,1,1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,17
1,59,1,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,1,19
1,27,0,1,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,-13
1,58,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,18
1,22,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-18
0,54,1,1,1,0,0,1,0,0,0,0,1,1,3,0,0,0,1,0,0,1,14
1,47,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,7
1,45,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,1,0,5
1,24,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,-16
1,51,0,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,11
1,25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,-15
1,57,1,1,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,17
1,48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,8
